chunk_id,status,timestamp_inicio,timestamp_fim,total_processado,worker_id
001982,em_espera,,,0,
001983,em_espera,,,0,
001984,em_espera,,,0,
001985,em_espera,,,0,
001986,em_espera,,,0,
001987,em_espera,,,0,
001988,em_espera,,,0,
001989,em_espera,,,0,
001990,em_espera,,,0,
001991,em_espera,,,0,
001992,em_espera,,,0,
001993,em_espera,,,0,
001994,em_espera,,,0,
001995,em_espera,,,0,
001996,em_espera,,,0,
001997,em_espera,,,0,
001998,em_espera,,,0,
001999,em_espera,,,0,
002000,em_espera,,,0,
002001,em_espera,,,0,
002002,em_espera,,,0,
002003,em_espera,,,0,
002004,em_espera,,,0,
002005,em_espera,,,0,
002006,em_espera,,,0,
002007,em_espera,,,0,
002008,em_espera,,,0,
002009,em_espera,,,0,
002010,em_espera,,,0,
002011,em_espera,,,0,
002012,em_espera,,,0,
002013,em_espera,,,0,
002014,em_espera,,,0,
002015,em_espera,,,0,
002016,em_espera,,,0,
002017,em_espera,,,0,
002018,em_espera,,,0,
002019,em_espera,,,0,
002020,em_espera,,,0,
002021,em_espera,,,0,
002022,em_espera,,,0,
002023,em_espera,,,0,
002024,em_espera,,,0,
002025,em_espera,,,0,
002026,em_espera,,,0,
002027,em_espera,,,0,
002028,em_espera,,,0,
002029,em_espera,,,0,
002030,em_espera,,,0,
002031,em_espera,,,0,
002032,em_espera,,,0,
002033,em_espera,,,0,
002034,em_espera,,,0,
002035,em_espera,,,0,
002036,em_espera,,,0,
002037,em_espera,,,0,
002038,em_espera,,,0,
002039,em_espera,,,0,
002040,em_espera,,,0,
002041,em_espera,,,0,
002042,em_espera,,,0,
002043,em_espera,,,0,
002044,em_espera,,,0,
002045,em_espera,,,0,
002046,em_espera,,,0,
002047,em_espera,,,0,
002048,em_espera,,,0,
002049,em_espera,,,0,
002050,em_espera,,,0,
002051,em_espera,,,0,
002052,em_espera,,,0,
002053,em_espera,,,0,
002054,em_espera,,,0,
002055,em_espera,,,0,
002056,em_espera,,,0,
002057,em_espera,,,0,
002058,em_espera,,,0,
002059,em_espera,,,0,
002060,em_espera,,,0,
002061,em_espera,,,0,
002062,em_espera,,,0,
002063,em_espera,,,0,
002064,em_espera,,,0,
002065,em_espera,,,0,
002066,em_espera,,,0,
002067,em_espera,,,0,
002068,em_espera,,,0,
002069,em_espera,,,0,
002070,em_espera,,,0,
002071,em_espera,,,0,
002072,em_espera,,,0,
002073,em_espera,,,0,
002074,em_espera,,,0,
002075,em_espera,,,0,
002076,em_espera,,,0,
002077,em_espera,,,0,
002078,em_espera,,,0,
002079,em_espera,,,0,
002080,em_espera,,,0,
002081,em_espera,,,0,
002082,em_espera,,,0,
002083,em_espera,,,0,
002084,em_espera,,,0,
002085,em_espera,,,0,
002086,em_espera,,,0,
002087,em_espera,,,0,
002088,em_espera,,,0,
002089,em_espera,,,0,
002090,em_espera,,,0,
002091,em_espera,,,0,
002092,em_espera,,,0,
002093,em_espera,,,0,
002094,em_espera,,,0,
002095,em_espera,,,0,
002096,em_espera,,,0,
002097,em_espera,,,0,
002098,em_espera,,,0,
002099,em_espera,,,0,
002100,em_espera,,,0,
002101,em_espera,,,0,
002102,em_espera,,,0,
002103,em_espera,,,0,
002104,em_espera,,,0,
002105,em_espera,,,0,
002106,em_espera,,,0,
002107,em_espera,,,0,
002108,em_espera,,,0,
002109,em_espera,,,0,
002110,em_espera,,,0,
002111,em_espera,,,0,
002112,em_espera,,,0,
002113,em_espera,,,0,
002114,em_espera,,,0,
002115,em_espera,,,0,
002116,em_espera,,,0,
002117,em_espera,,,0,
002118,em_espera,,,0,
002119,em_espera,,,0,
002120,em_espera,,,0,
002121,em_espera,,,0,
002122,em_espera,,,0,
002123,em_espera,,,0,
002124,em_espera,,,0,
002125,em_espera,,,0,
002126,em_espera,,,0,
002127,em_espera,,,0,
002128,em_espera,,,0,
002129,em_espera,,,0,
002130,em_espera,,,0,
002131,em_espera,,,0,
002132,em_espera,,,0,
002133,em_espera,,,0,
002134,em_espera,,,0,
002135,em_espera,,,0,
002136,em_espera,,,0,
002137,em_espera,,,0,
002138,em_espera,,,0,
002139,em_espera,,,0,
002140,em_espera,,,0,
002141,em_espera,,,0,
002142,em_espera,,,0,
002143,em_espera,,,0,
002144,em_espera,,,0,
002145,em_espera,,,0,
002146,em_espera,,,0,
002147,em_espera,,,0,
002148,em_espera,,,0,
002149,em_espera,,,0,
002150,em_espera,,,0,
002151,em_espera,,,0,
002152,em_espera,,,0,
002153,em_espera,,,0,
002154,em_espera,,,0,
002155,em_espera,,,0,
002156,em_espera,,,0,
002157,em_espera,,,0,
002158,em_espera,,,0,
002159,em_espera,,,0,
002160,em_espera,,,0,
002161,em_espera,,,0,
002162,em_espera,,,0,
002163,em_espera,,,0,
002164,em_espera,,,0,
002165,em_espera,,,0,
002166,em_espera,,,0,
002167,em_espera,,,0,
002168,em_espera,,,0,
002169,em_espera,,,0,
002170,em_espera,,,0,
002171,em_espera,,,0,
002172,em_espera,,,0,
002173,em_espera,,,0,
002174,em_espera,,,0,
002175,em_espera,,,0,
002176,em_espera,,,0,
002177,em_espera,,,0,
002178,em_espera,,,0,
002179,em_espera,,,0,
002180,em_espera,,,0,
002181,em_espera,,,0,
002182,em_espera,,,0,
002183,em_espera,,,0,
002184,em_espera,,,0,
002185,em_espera,,,0,
002186,em_espera,,,0,
002187,em_espera,,,0,
002188,em_espera,,,0,
002189,em_espera,,,0,
002190,em_espera,,,0,
002191,em_espera,,,0,
002192,em_espera,,,0,
002193,em_espera,,,0,
002194,em_espera,,,0,
002195,em_espera,,,0,
002196,em_espera,,,0,
002197,em_espera,,,0,
002198,em_espera,,,0,
002199,em_espera,,,0,
002200,em_espera,,,0,
002201,em_espera,,,0,
002202,em_espera,,,0,
002203,em_espera,,,0,
002204,em_espera,,,0,
002205,em_espera,,,0,
002206,em_espera,,,0,
002207,em_espera,,,0,
002208,em_espera,,,0,
002209,em_espera,,,0,
002210,em_espera,,,0,
002211,em_espera,,,0,
002212,em_espera,,,0,
002213,em_espera,,,0,
002214,em_espera,,,0,
002215,em_espera,,,0,
002216,em_espera,,,0,
002217,em_espera,,,0,
002218,em_espera,,,0,
002219,em_espera,,,0,
002220,em_espera,,,0,
002221,em_espera,,,0,
002222,em_espera,,,0,
002223,em_espera,,,0,
002224,em_espera,,,0,
002225,em_espera,,,0,
002226,em_espera,,,0,
002227,em_espera,,,0,
002228,em_espera,,,0,
002229,em_espera,,,0,
002230,em_espera,,,0,
002231,em_espera,,,0,
002232,em_espera,,,0,
002233,em_espera,,,0,
002234,em_espera,,,0,
002235,em_espera,,,0,
002236,em_espera,,,0,
002237,em_espera,,,0,
002238,em_espera,,,0,
002239,em_espera,,,0,
002240,em_espera,,,0,
002241,em_espera,,,0,
002242,em_espera,,,0,
002243,em_espera,,,0,
002244,em_espera,,,0,
002245,em_espera,,,0,
002246,em_espera,,,0,
002247,em_espera,,,0,
002248,em_espera,,,0,
002249,em_espera,,,0,
002250,em_espera,,,0,
002251,em_espera,,,0,
002252,em_espera,,,0,
002253,em_espera,,,0,
002254,em_espera,,,0,
002255,em_espera,,,0,
002256,em_espera,,,0,
002257,em_espera,,,0,
002258,em_espera,,,0,
002259,em_espera,,,0,
002260,em_espera,,,0,
002261,em_espera,,,0,
002262,em_espera,,,0,
002263,em_espera,,,0,
002264,em_espera,,,0,
002265,em_espera,,,0,
002266,em_espera,,,0,
002267,em_espera,,,0,
002268,em_espera,,,0,
002269,em_espera,,,0,
002270,em_espera,,,0,
002271,em_espera,,,0,
002272,em_espera,,,0,
002273,em_espera,,,0,
002274,em_espera,,,0,
002275,em_espera,,,0,
002276,em_espera,,,0,
002277,em_espera,,,0,
002278,em_espera,,,0,
002279,em_espera,,,0,
002280,em_espera,,,0,
002281,em_espera,,,0,
002282,em_espera,,,0,
002283,em_espera,,,0,
002284,em_espera,,,0,
002285,em_espera,,,0,
002286,em_espera,,,0,
002287,em_espera,,,0,
002288,em_espera,,,0,
002289,em_espera,,,0,
002290,em_espera,,,0,
002291,em_espera,,,0,
002292,em_espera,,,0,
002293,em_espera,,,0,
002294,em_espera,,,0,
002295,em_espera,,,0,
002296,em_espera,,,0,
002297,em_espera,,,0,
002298,em_espera,,,0,
002299,em_espera,,,0,
002300,em_espera,,,0,
002301,em_espera,,,0,
002302,em_espera,,,0,
002303,em_espera,,,0,
002304,em_espera,,,0,
002305,em_espera,,,0,
002306,em_espera,,,0,
002307,em_espera,,,0,
002308,em_espera,,,0,
002309,em_espera,,,0,
002310,em_espera,,,0,
002311,em_espera,,,0,
002312,em_espera,,,0,
002313,em_espera,,,0,
002314,em_espera,,,0,
002315,em_espera,,,0,
002316,em_espera,,,0,
002317,em_espera,,,0,
002318,em_espera,,,0,
002319,em_espera,,,0,
002320,em_espera,,,0,
002321,em_espera,,,0,
002322,em_espera,,,0,
002323,em_espera,,,0,
002324,em_espera,,,0,
002325,em_espera,,,0,
002326,em_espera,,,0,
002327,em_espera,,,0,
002328,em_espera,,,0,
002329,em_espera,,,0,
002330,em_espera,,,0,
002331,em_espera,,,0,
002332,em_espera,,,0,
002333,em_espera,,,0,
002334,em_espera,,,0,
002335,em_espera,,,0,
002336,em_espera,,,0,
002337,em_espera,,,0,
002338,em_espera,,,0,
002339,em_espera,,,0,
002340,em_espera,,,0,
002341,em_espera,,,0,
002342,em_espera,,,0,
002343,em_espera,,,0,
002344,em_espera,,,0,
002345,em_espera,,,0,
002346,em_espera,,,0,
002347,em_espera,,,0,
002348,em_espera,,,0,
002349,em_espera,,,0,
002350,em_espera,,,0,
002351,em_espera,,,0,
002352,em_espera,,,0,
002353,em_espera,,,0,
002354,em_espera,,,0,
002355,em_espera,,,0,
002356,em_espera,,,0,
002357,em_espera,,,0,
002358,em_espera,,,0,
002359,em_espera,,,0,
002360,em_espera,,,0,
002361,em_espera,,,0,
002362,em_espera,,,0,
002363,em_espera,,,0,
002364,em_espera,,,0,
002365,em_espera,,,0,
002366,em_espera,,,0,
002367,em_espera,,,0,
002368,em_espera,,,0,
002369,em_espera,,,0,
002370,em_espera,,,0,
002371,em_espera,,,0,
002372,em_espera,,,0,
002373,em_espera,,,0,
002374,em_espera,,,0,
002375,em_espera,,,0,
002376,em_espera,,,0,
002377,em_espera,,,0,
002378,em_espera,,,0,
002379,em_espera,,,0,
002380,em_espera,,,0,
002381,em_espera,,,0,
002382,em_espera,,,0,
002383,em_espera,,,0,
002384,em_espera,,,0,
002385,em_espera,,,0,
002386,em_espera,,,0,
002387,em_espera,,,0,
002388,em_espera,,,0,
002389,em_espera,,,0,
002390,em_espera,,,0,
002391,em_espera,,,0,
002392,em_espera,,,0,
002393,em_espera,,,0,
002394,em_espera,,,0,
002395,em_espera,,,0,
002396,em_espera,,,0,
002397,em_espera,,,0,
002398,em_espera,,,0,
002399,em_espera,,,0,
002400,em_espera,,,0,
002401,em_espera,,,0,
002402,em_espera,,,0,
002403,em_espera,,,0,
002404,em_espera,,,0,
002405,em_espera,,,0,
002406,em_espera,,,0,
002407,em_espera,,,0,
002408,em_espera,,,0,
002409,em_espera,,,0,
002410,em_espera,,,0,
002411,em_espera,,,0,
002412,em_espera,,,0,
002413,em_espera,,,0,
002414,em_espera,,,0,
002415,em_espera,,,0,
002416,em_espera,,,0,
002417,em_espera,,,0,
002418,em_espera,,,0,
002419,em_espera,,,0,
002420,em_espera,,,0,
002421,em_espera,,,0,
002422,em_espera,,,0,
002423,em_espera,,,0,
002424,em_espera,,,0,
002425,em_espera,,,0,
002426,em_espera,,,0,
002427,em_espera,,,0,
002428,em_espera,,,0,
002429,em_espera,,,0,
002430,em_espera,,,0,
002431,em_espera,,,0,
002432,em_espera,,,0,
002433,em_espera,,,0,
002434,em_espera,,,0,
002435,em_espera,,,0,
002436,em_espera,,,0,
002437,em_espera,,,0,
002438,em_espera,,,0,
002439,em_espera,,,0,
002440,em_espera,,,0,
002441,em_espera,,,0,
002442,em_espera,,,0,
002443,em_espera,,,0,
002444,em_espera,,,0,
002445,em_espera,,,0,
002446,em_espera,,,0,
002447,em_espera,,,0,
002448,em_espera,,,0,
002449,em_espera,,,0,
002450,em_espera,,,0,
002451,em_espera,,,0,
002452,em_espera,,,0,
002453,em_espera,,,0,
002454,em_espera,,,0,
002455,em_espera,,,0,
002456,em_espera,,,0,
002457,em_espera,,,0,
002458,em_espera,,,0,
002459,em_espera,,,0,
002460,em_espera,,,0,
002461,em_espera,,,0,
002462,em_espera,,,0,
002463,em_espera,,,0,
002464,em_espera,,,0,
002465,em_espera,,,0,
002466,em_espera,,,0,
002467,em_espera,,,0,
002468,em_espera,,,0,
002469,em_espera,,,0,
002470,em_espera,,,0,
002471,em_espera,,,0,
002472,em_espera,,,0,
002473,em_espera,,,0,
002474,em_espera,,,0,
002475,em_espera,,,0,
002476,em_espera,,,0,
002477,em_espera,,,0,
002478,em_espera,,,0,
002479,em_espera,,,0,
002480,em_espera,,,0,
002481,em_espera,,,0,
002482,em_espera,,,0,
002483,em_espera,,,0,
002484,em_espera,,,0,
002485,em_espera,,,0,
002486,em_espera,,,0,
002487,em_espera,,,0,
002488,em_espera,,,0,
002489,em_espera,,,0,
002490,em_espera,,,0,
002491,em_espera,,,0,
002492,em_espera,,,0,
002493,em_espera,,,0,
002494,em_espera,,,0,
002495,em_espera,,,0,
002496,em_espera,,,0,
002497,em_espera,,,0,
002498,em_espera,,,0,
002499,em_espera,,,0,
002500,em_espera,,,0,
002501,em_espera,,,0,
002502,em_espera,,,0,
002503,em_espera,,,0,
002504,em_espera,,,0,
002505,em_espera,,,0,
002506,em_espera,,,0,
002507,em_espera,,,0,
002508,em_espera,,,0,
002509,em_espera,,,0,
002510,em_espera,,,0,
002511,em_espera,,,0,
002512,em_espera,,,0,
002513,em_espera,,,0,
002514,em_espera,,,0,
002515,em_espera,,,0,
002516,em_espera,,,0,
002517,em_espera,,,0,
002518,em_espera,,,0,
002519,em_espera,,,0,
002520,em_espera,,,0,
002521,em_espera,,,0,
002522,em_espera,,,0,
002523,em_espera,,,0,
002524,em_espera,,,0,
002525,em_espera,,,0,
002526,em_espera,,,0,
002527,em_espera,,,0,
002528,em_espera,,,0,
002529,em_espera,,,0,
002530,em_espera,,,0,
002531,em_espera,,,0,
002532,em_espera,,,0,
002533,em_espera,,,0,
002534,em_espera,,,0,
002535,em_espera,,,0,
002536,em_espera,,,0,
002537,em_espera,,,0,
002538,em_espera,,,0,
002539,em_espera,,,0,
002540,em_espera,,,0,
002541,em_espera,,,0,
002542,em_espera,,,0,
002543,em_espera,,,0,
002544,em_espera,,,0,
002545,em_espera,,,0,
002546,em_espera,,,0,
002547,em_espera,,,0,
002548,em_espera,,,0,
002549,em_espera,,,0,
002550,em_espera,,,0,
002551,em_espera,,,0,
002552,em_espera,,,0,
002553,em_espera,,,0,
002554,em_espera,,,0,
002555,em_espera,,,0,
002556,em_espera,,,0,
002557,em_espera,,,0,
002558,em_espera,,,0,
002559,em_espera,,,0,
002560,em_espera,,,0,
002561,em_espera,,,0,
002562,em_espera,,,0,
002563,em_espera,,,0,
002564,em_espera,,,0,
002565,em_espera,,,0,
002566,em_espera,,,0,
002567,em_espera,,,0,
002568,em_espera,,,0,
002569,em_espera,,,0,
002570,em_espera,,,0,
002571,em_espera,,,0,
002572,em_espera,,,0,
002573,em_espera,,,0,
002574,em_espera,,,0,
002575,em_espera,,,0,
002576,em_espera,,,0,
002577,em_espera,,,0,
002578,em_espera,,,0,
002579,em_espera,,,0,
002580,em_espera,,,0,
002581,em_espera,,,0,
002582,em_espera,,,0,
002583,em_espera,,,0,
002584,em_espera,,,0,
002585,em_espera,,,0,
002586,em_espera,,,0,
002587,em_espera,,,0,
002588,em_espera,,,0,
002589,em_espera,,,0,
002590,em_espera,,,0,
002591,em_espera,,,0,
002592,em_espera,,,0,
002593,em_espera,,,0,
002594,em_espera,,,0,
002595,em_espera,,,0,
002596,em_espera,,,0,
002597,em_espera,,,0,
002598,em_espera,,,0,
002599,em_espera,,,0,
002600,em_espera,,,0,
002601,em_espera,,,0,
002602,em_espera,,,0,
002603,em_espera,,,0,
002604,em_espera,,,0,
002605,em_espera,,,0,
002606,em_espera,,,0,
002607,em_espera,,,0,
002608,em_espera,,,0,
002609,em_espera,,,0,
002610,em_espera,,,0,
002611,em_espera,,,0,
002612,em_espera,,,0,
002613,em_espera,,,0,
002614,em_espera,,,0,
002615,em_espera,,,0,
002616,em_espera,,,0,
002617,em_espera,,,0,
002618,em_espera,,,0,
002619,em_espera,,,0,
002620,em_espera,,,0,
002621,em_espera,,,0,
002622,em_espera,,,0,
002623,em_espera,,,0,
002624,em_espera,,,0,
002625,em_espera,,,0,
002626,em_espera,,,0,
002627,em_espera,,,0,
002628,em_espera,,,0,
002629,em_espera,,,0,
002630,em_espera,,,0,
002631,em_espera,,,0,
002632,em_espera,,,0,
002633,em_espera,,,0,
002634,em_espera,,,0,
002635,em_espera,,,0,
002636,em_espera,,,0,
002637,em_espera,,,0,
002638,em_espera,,,0,
002639,em_espera,,,0,
002640,em_espera,,,0,
002641,em_espera,,,0,
002642,em_espera,,,0,
002643,em_espera,,,0,
002644,em_espera,,,0,
002645,em_espera,,,0,
002646,em_espera,,,0,
002647,em_espera,,,0,
002648,em_espera,,,0,
002649,em_espera,,,0,
002650,em_espera,,,0,
002651,em_espera,,,0,
002652,em_espera,,,0,
002653,em_espera,,,0,
002654,em_espera,,,0,
002655,em_espera,,,0,
002656,em_espera,,,0,
002657,em_espera,,,0,
002658,em_espera,,,0,
002659,em_espera,,,0,
002660,em_espera,,,0,
002661,em_espera,,,0,
002662,em_espera,,,0,
002663,em_espera,,,0,
002664,em_espera,,,0,
002665,em_espera,,,0,
002666,em_espera,,,0,
002667,em_espera,,,0,
002668,em_espera,,,0,
002669,em_espera,,,0,
002670,em_espera,,,0,
002671,em_espera,,,0,
002672,em_espera,,,0,
002673,em_espera,,,0,
002674,em_espera,,,0,
002675,em_espera,,,0,
002676,em_espera,,,0,
002677,em_espera,,,0,
002678,em_espera,,,0,
002679,em_espera,,,0,
002680,em_espera,,,0,
002681,em_espera,,,0,
002682,em_espera,,,0,
002683,em_espera,,,0,
002684,em_espera,,,0,
002685,em_espera,,,0,
002686,em_espera,,,0,
002687,em_espera,,,0,
002688,em_espera,,,0,
002689,em_espera,,,0,
002690,em_espera,,,0,
002691,em_espera,,,0,
002692,em_espera,,,0,
002693,em_espera,,,0,
002694,em_espera,,,0,
002695,em_espera,,,0,
002696,em_espera,,,0,
002697,em_espera,,,0,
002698,em_espera,,,0,
002699,em_espera,,,0,
002700,em_espera,,,0,
002701,em_espera,,,0,
002702,em_espera,,,0,
002703,em_espera,,,0,
002704,em_espera,,,0,
002705,em_espera,,,0,
002706,em_espera,,,0,
002707,em_espera,,,0,
002708,em_espera,,,0,
002709,em_espera,,,0,
002710,em_espera,,,0,
002711,em_espera,,,0,
002712,em_espera,,,0,
002713,em_espera,,,0,
002714,em_espera,,,0,
002715,em_espera,,,0,
002716,em_espera,,,0,
002717,em_espera,,,0,
002718,em_espera,,,0,
002719,em_espera,,,0,
002720,em_espera,,,0,
002721,em_espera,,,0,
002722,em_espera,,,0,
002723,em_espera,,,0,
002724,em_espera,,,0,
002725,em_espera,,,0,
002726,em_espera,,,0,
002727,em_espera,,,0,
002728,em_espera,,,0,
002729,em_espera,,,0,
002730,em_espera,,,0,
002731,em_espera,,,0,
002732,em_espera,,,0,
002733,em_espera,,,0,
002734,em_espera,,,0,
002735,em_espera,,,0,
002736,em_espera,,,0,
002737,em_espera,,,0,
002738,em_espera,,,0,
002739,em_espera,,,0,
002740,em_espera,,,0,
002741,em_espera,,,0,
002742,em_espera,,,0,
002743,em_espera,,,0,
002744,em_espera,,,0,
002745,em_espera,,,0,
002746,em_espera,,,0,
002747,em_espera,,,0,
002748,em_espera,,,0,
002749,em_espera,,,0,
002750,em_espera,,,0,
002751,em_espera,,,0,
002752,em_espera,,,0,
002753,em_espera,,,0,
002754,em_espera,,,0,
002755,em_espera,,,0,
002756,em_espera,,,0,
002757,em_espera,,,0,
002758,em_espera,,,0,
002759,em_espera,,,0,
002760,em_espera,,,0,
002761,em_espera,,,0,
002762,em_espera,,,0,
002763,em_espera,,,0,
002764,em_espera,,,0,
002765,em_espera,,,0,
002766,em_espera,,,0,
002767,em_espera,,,0,
002768,em_espera,,,0,
002769,em_espera,,,0,
002770,em_espera,,,0,
002771,em_espera,,,0,
002772,em_espera,,,0,
002773,em_espera,,,0,
002774,em_espera,,,0,
002775,em_espera,,,0,
002776,em_espera,,,0,
002777,em_espera,,,0,
002778,em_espera,,,0,
002779,em_espera,,,0,
002780,em_espera,,,0,
002781,em_espera,,,0,
002782,em_espera,,,0,
002783,em_espera,,,0,
002784,em_espera,,,0,
002785,em_espera,,,0,
002786,em_espera,,,0,
002787,em_espera,,,0,
002788,em_espera,,,0,
002789,em_espera,,,0,
002790,em_espera,,,0,
002791,em_espera,,,0,
002792,em_espera,,,0,
002793,em_espera,,,0,
002794,em_espera,,,0,
002795,em_espera,,,0,
002796,em_espera,,,0,
002797,em_espera,,,0,
002798,em_espera,,,0,
002799,em_espera,,,0,
002800,em_espera,,,0,
002801,em_espera,,,0,
002802,em_espera,,,0,
002803,em_espera,,,0,
002804,em_espera,,,0,
002805,em_espera,,,0,
002806,em_espera,,,0,
002807,em_espera,,,0,
002808,em_espera,,,0,
002809,em_espera,,,0,
002810,em_espera,,,0,
002811,em_espera,,,0,
002812,em_espera,,,0,
002813,em_espera,,,0,
002814,em_espera,,,0,
002815,em_espera,,,0,
002816,em_espera,,,0,
002817,em_espera,,,0,
002818,em_espera,,,0,
002819,em_espera,,,0,
002820,em_espera,,,0,
002821,em_espera,,,0,
002822,em_espera,,,0,
002823,em_espera,,,0,
002824,em_espera,,,0,
002825,em_espera,,,0,
002826,em_espera,,,0,
002827,em_espera,,,0,
002828,em_espera,,,0,
002829,em_espera,,,0,
002830,em_espera,,,0,
002831,em_espera,,,0,
002832,em_espera,,,0,
002833,em_espera,,,0,
002834,em_espera,,,0,
002835,em_espera,,,0,
002836,em_espera,,,0,
002837,em_espera,,,0,
002838,em_espera,,,0,
002839,em_espera,,,0,
002840,em_espera,,,0,
002841,em_espera,,,0,
002842,em_espera,,,0,
002843,em_espera,,,0,
002844,em_espera,,,0,
002845,em_espera,,,0,
002846,em_espera,,,0,
002847,em_espera,,,0,
002848,em_espera,,,0,
002849,em_espera,,,0,
002850,em_espera,,,0,
002851,em_espera,,,0,
002852,em_espera,,,0,
002853,em_espera,,,0,
002854,em_espera,,,0,
002855,em_espera,,,0,
002856,em_espera,,,0,
002857,em_espera,,,0,
002858,em_espera,,,0,
002859,em_espera,,,0,
002860,em_espera,,,0,
002861,em_espera,,,0,
002862,em_espera,,,0,
002863,em_espera,,,0,
002864,em_espera,,,0,
002865,em_espera,,,0,
002866,em_espera,,,0,
002867,em_espera,,,0,
002868,em_espera,,,0,
002869,em_espera,,,0,
002870,em_espera,,,0,
002871,em_espera,,,0,
002872,em_espera,,,0,
002873,em_espera,,,0,
002874,em_espera,,,0,
002875,em_espera,,,0,
002876,em_espera,,,0,
002877,em_espera,,,0,
002878,em_espera,,,0,
002879,em_espera,,,0,
002880,em_espera,,,0,
002881,em_espera,,,0,
002882,em_espera,,,0,
002883,em_espera,,,0,
002884,em_espera,,,0,
002885,em_espera,,,0,
002886,em_espera,,,0,
002887,em_espera,,,0,
002888,em_espera,,,0,
002889,em_espera,,,0,
002890,em_espera,,,0,
002891,em_espera,,,0,
002892,em_espera,,,0,
002893,em_espera,,,0,
002894,em_espera,,,0,
002895,em_espera,,,0,
002896,em_espera,,,0,
002897,em_espera,,,0,
002898,em_espera,,,0,
002899,em_espera,,,0,
002900,em_espera,,,0,
002901,em_espera,,,0,
002902,em_espera,,,0,
002903,em_espera,,,0,
002904,em_espera,,,0,
002905,em_espera,,,0,
002906,em_espera,,,0,
002907,em_espera,,,0,
002908,em_espera,,,0,
002909,em_espera,,,0,
002910,em_espera,,,0,
002911,em_espera,,,0,
002912,em_espera,,,0,
002913,em_espera,,,0,
002914,em_espera,,,0,
002915,em_espera,,,0,
002916,em_espera,,,0,
002917,em_espera,,,0,
002918,em_espera,,,0,
002919,em_espera,,,0,
002920,em_espera,,,0,
002921,em_espera,,,0,
002922,em_espera,,,0,
002923,em_espera,,,0,
002924,em_espera,,,0,
002925,em_espera,,,0,
002926,em_espera,,,0,
002927,em_espera,,,0,
002928,em_espera,,,0,
002929,em_espera,,,0,
002930,em_espera,,,0,
002931,em_espera,,,0,
002932,em_espera,,,0,
002933,em_espera,,,0,
002934,em_espera,,,0,
002935,em_espera,,,0,
002936,em_espera,,,0,
002937,em_espera,,,0,
002938,em_espera,,,0,
002939,em_espera,,,0,
002940,em_espera,,,0,
002941,em_espera,,,0,
002942,em_espera,,,0,
002943,em_espera,,,0,
002944,em_espera,,,0,
002945,em_espera,,,0,
002946,em_espera,,,0,
002947,em_espera,,,0,
002948,em_espera,,,0,
002949,em_espera,,,0,
002950,em_espera,,,0,
002951,em_espera,,,0,
002952,em_espera,,,0,
002953,em_espera,,,0,
002954,em_espera,,,0,
002955,em_espera,,,0,
002956,em_espera,,,0,
002957,em_espera,,,0,
002958,em_espera,,,0,
002959,em_espera,,,0,
002960,em_espera,,,0,
002961,em_espera,,,0,
002962,em_espera,,,0,
002963,em_espera,,,0,
002964,em_espera,,,0,
002965,em_espera,,,0,
002966,em_espera,,,0,
002967,em_espera,,,0,
002968,em_espera,,,0,
002969,em_espera,,,0,
002970,em_espera,,,0,
002971,em_espera,,,0,
002972,em_espera,,,0,
002973,em_espera,,,0,
002974,em_espera,,,0,
002975,em_espera,,,0,
002976,em_espera,,,0,
002977,em_espera,,,0,
002978,em_espera,,,0,
002979,em_espera,,,0,
002980,em_espera,,,0,
002981,em_espera,,,0,
002982,em_espera,,,0,
002983,em_espera,,,0,
002984,em_espera,,,0,
002985,em_espera,,,0,
002986,em_espera,,,0,
002987,em_espera,,,0,
002988,em_espera,,,0,
002989,em_espera,,,0,
002990,em_espera,,,0,
002991,em_espera,,,0,
002992,em_espera,,,0,
002993,em_espera,,,0,
002994,em_espera,,,0,
002995,em_espera,,,0,
002996,em_espera,,,0,
002997,em_espera,,,0,
002998,em_espera,,,0,
002999,em_espera,,,0,
003000,em_espera,,,0,
003001,em_espera,,,0,
003002,em_espera,,,0,
003003,em_espera,,,0,
003004,em_espera,,,0,
003005,em_espera,,,0,
003006,em_espera,,,0,
003007,em_espera,,,0,
003008,em_espera,,,0,
003009,em_espera,,,0,
003010,em_espera,,,0,
003011,em_espera,,,0,
003012,em_espera,,,0,
003013,em_espera,,,0,
003014,em_espera,,,0,
003015,em_espera,,,0,
003016,em_espera,,,0,
003017,em_espera,,,0,
003018,em_espera,,,0,
003019,em_espera,,,0,
003020,em_espera,,,0,
003021,em_espera,,,0,
003022,em_espera,,,0,
003023,em_espera,,,0,
003024,em_espera,,,0,
003025,em_espera,,,0,
003026,em_espera,,,0,
003027,em_espera,,,0,
003028,em_espera,,,0,
003029,em_espera,,,0,
003030,em_espera,,,0,
003031,em_espera,,,0,
003032,em_espera,,,0,
003033,em_espera,,,0,
003034,em_espera,,,0,
003035,em_espera,,,0,
003036,em_espera,,,0,
003037,em_espera,,,0,
003038,em_espera,,,0,
003039,em_espera,,,0,
003040,em_espera,,,0,
003041,em_espera,,,0,
003042,em_espera,,,0,
003043,em_espera,,,0,
003044,em_espera,,,0,
003045,em_espera,,,0,
003046,em_espera,,,0,
003047,em_espera,,,0,
003048,em_espera,,,0,
003049,em_espera,,,0,
003050,em_espera,,,0,
003051,em_espera,,,0,
003052,em_espera,,,0,
003053,em_espera,,,0,
003054,em_espera,,,0,
003055,em_espera,,,0,
