Id_chunk_data_gz,Id_chunk_llm_gz,dataini,datafim,total_ok,lista_id_err,status
2634,2634,2026-05-06T09:23:41.768352,2026-03-21T04:46:52.250244,461,[],em_processamento
2635,2635,2026-05-06T09:25:23.711613,2026-03-21T04:48:57.060259,436,[],em_processamento
2636,2636,2026-05-06T09:26:01.205500,2026-03-21T04:50:27.510302,292,[],em_processamento
2637,2637,2026-05-06T09:30:35.704631,2026-03-21T04:57:46.594188,312,[],em_processamento
2638,2638,2026-05-06T09:31:22.831153,2026-03-21T05:04:48.887073,446,[],em_processamento
2639,2639,2026-05-06T09:33:49.167378,2026-03-21T05:12:25.503906,421,[],em_processamento
2640,2640,2026-05-06T09:35:21.567687,2026-03-21T05:10:21.454827,387,[],em_processamento
2641,2641,2026-05-06T09:36:28.294425,2026-03-07T00:58:37.408476,374,[],em_processamento
2642,2642,2026-05-06T09:36:44.741527,2026-03-07T00:59:45.590127,243,[],em_processamento
2643,2643,2026-05-06T09:40:03.251574,2026-03-07T01:00:49.996766,320,[],em_processamento
2644,2644,2026-05-06T09:42:06.327674,2026-03-07T01:02:28.976391,314,[],em_processamento
2645,2645,2026-05-06T09:45:01.963522,2026-03-07T01:05:05.034034,303,[],em_processamento
2646,2646,2026-05-06T09:47:28.476759,2026-03-07T01:06:06.913118,353,[],em_processamento
2647,2647,2026-05-06T09:49:46.391743,2026-03-07T01:09:13.696184,360,[],em_processamento
2648,2648,2026-05-06T09:51:16.032185,2026-03-07T01:09:49.708173,339,[],em_processamento
2649,2649,2026-05-06T09:52:45.773290,2026-03-07T01:13:08.618539,399,[],em_processamento
2650,2650,2026-05-06T09:52:49.970409,2026-03-07T01:14:01.280775,403,[],em_processamento
2651,2651,2026-05-06T09:58:11.437988,2026-03-07T01:16:08.578635,392,[],em_processamento
2652,2652,2026-05-06T10:00:34.207776,2026-03-07T01:19:48.776906,357,[],em_processamento
2653,2653,2026-05-06T10:01:11.962447,2026-03-07T01:20:00.696952,416,[],em_processamento
2654,2654,2026-05-06T10:01:33.076494,2026-03-07T01:22:12.998644,370,[],em_processamento
